x y
1.51071e+11 -8.81635e+07
1.51071e+11 1.91386e+08
1.51071e+11 4.70947e+08
1.51069e+11 7.50512e+08
1.51067e+11 1.03007e+09
1.51065e+11 1.30963e+09
1.51061e+11 1.58916e+09
1.51057e+11 1.86867e+09
1.51052e+11 2.14815e+09
1.51047e+11 2.42759e+09
1.51041e+11 2.70699e+09
1.51034e+11 2.98633e+09
1.51026e+11 3.26561e+09
1.51018e+11 3.54483e+09
1.51008e+11 3.82397e+09
1.50999e+11 4.10303e+09
1.50988e+11 4.382e+09
1.50977e+11 4.66087e+09
1.50965e+11 4.93965e+09
1.50952e+11 5.21831e+09
1.50939e+11 5.49686e+09
1.50925e+11 5.77528e+09
1.50911e+11 6.05358e+09
1.50895e+11 6.33174e+09
1.50879e+11 6.60975e+09
1.50862e+11 6.88762e+09
1.50845e+11 7.16533e+09
1.50827e+11 7.44288e+09
1.50808e+11 7.72026e+09
1.50789e+11 7.99747e+09
1.50769e+11 8.2745e+09
1.50748e+11 8.55134e+09
1.50727e+11 8.82799e+09
1.50705e+11 9.10445e+09
1.50682e+11 9.3807e+09
1.50659e+11 9.65674e+09
1.50635e+11 9.93257e+09
1.5061e+11 1.02082e+10
1.50585e+11 1.04836e+10
1.50559e+11 1.07587e+10
1.50533e+11 1.10337e+10
1.50505e+11 1.13084e+10
1.50478e+11 1.15828e+10
1.5045e+11 1.1857e+10
1.50421e+11 1.2131e+10
1.50391e+11 1.24047e+10
1.50361e+11 1.26781e+10
1.50331e+11 1.29513e+10
1.503e+11 1.32242e+10
1.50268e+11 1.34969e+10
1.50236e+11 1.37693e+10
1.50203e+11 1.40414e+10
1.50169e+11 1.43132e+10
1.50135e+11 1.45848e+10
1.50101e+11 1.48561e+10
1.50066e+11 1.51271e+10
1.5003e+11 1.53978e+10
1.49994e+11 1.56682e+10
1.49958e+11 1.59383e+10
1.49921e+11 1.62082e+10
1.49883e+11 1.64778e+10
1.49845e+11 1.6747e+10
1.49807e+11 1.7016e+10
1.49768e+11 1.72847e+10
1.49729e+11 1.75531e+10
1.49689e+11 1.78212e+10
1.49648e+11 1.8089e+10
1.49608e+11 1.83565e+10
1.49566e+11 1.86237e+10
1.49525e+11 1.88906e+10
1.49482e+11 1.91573e+10
1.4944e+11 1.94236e+10
1.49397e+11 1.96896e+10
1.49354e+11 1.99554e+10
1.4931e+11 2.02208e+10
1.49266e+11 2.0486e+10
1.49221e+11 2.07509e+10
1.49176e+11 2.10154e+10
1.49131e+11 2.12797e+10
1.49085e+11 2.15438e+10
1.49039e+11 2.18075e+10
1.48992e+11 2.20709e+10
1.48945e+11 2.23341e+10
1.48898e+11 2.2597e+10
1.4885e+11 2.28596e+10
1.48803e+11 2.3122e+10
1.48754e+11 2.3384e+10
1.48706e+11 2.36459e+10
1.48657e+11 2.39074e+10
1.48607e+11 2.41687e+10
1.48558e+11 2.44297e+10
1.48508e+11 2.46905e+10
1.48458e+11 2.4951e+10
1.48407e+11 2.52113e+10
1.48356e+11 2.54713e+10
1.48305e+11 2.57311e+10
1.48254e+11 2.59906e+10
1.48202e+11 2.62499e+10
1.4815e+11 2.6509e+10
1.48097e+11 2.67678e+10
1.48045e+11 2.70265e+10
1.47992e+11 2.72849e+10
1.47939e+11 2.75431e+10
1.47885e+11 2.7801e+10
1.47831e+11 2.80588e+10
1.47777e+11 2.83164e+10
1.47723e+11 2.85737e+10
1.47668e+11 2.88309e+10
