x y
1.50816e+11 -2.48499e+07
1.50808e+11 2.48059e+08
1.508e+11 5.20758e+08
1.50791e+11 7.93245e+08
1.50781e+11 1.06552e+09
1.50771e+11 1.33758e+09
1.5076e+11 1.60942e+09
1.50749e+11 1.88104e+09
1.50737e+11 2.15245e+09
1.50725e+11 2.42363e+09
1.50713e+11 2.6946e+09
1.50699e+11 2.96534e+09
1.50686e+11 3.23586e+09
1.50672e+11 3.50615e+09
1.50657e+11 3.77622e+09
1.50642e+11 4.04607e+09
1.50627e+11 4.31569e+09
1.50611e+11 4.58508e+09
1.50594e+11 4.85425e+09
1.50577e+11 5.1232e+09
1.5056e+11 5.39191e+09
1.50542e+11 5.66041e+09
1.50524e+11 5.92867e+09
1.50505e+11 6.19671e+09
1.50486e+11 6.46453e+09
1.50467e+11 6.73212e+09
1.50447e+11 6.99949e+09
1.50427e+11 7.26664e+09
1.50406e+11 7.53356e+09
1.50385e+11 7.80026e+09
1.50363e+11 8.06674e+09
1.50341e+11 8.333e+09
1.50319e+11 8.59904e+09
1.50296e+11 8.86486e+09
1.50273e+11 9.13047e+09
1.5025e+11 9.39586e+09
1.50226e+11 9.66104e+09
1.50202e+11 9.92601e+09
1.50177e+11 1.01908e+10
1.50152e+11 1.04553e+10
1.50127e+11 1.07197e+10
1.50101e+11 1.09838e+10
1.50075e+11 1.12477e+10
1.50049e+11 1.15115e+10
1.50023e+11 1.1775e+10
1.49996e+11 1.20383e+10
1.49968e+11 1.23015e+10
1.49941e+11 1.25644e+10
1.49913e+11 1.28272e+10
1.49884e+11 1.30897e+10
1.49856e+11 1.33521e+10
1.49827e+11 1.36143e+10
1.49798e+11 1.38764e+10
1.49768e+11 1.41382e+10
1.49738e+11 1.43999e+10
1.49708e+11 1.46614e+10
1.49677e+11 1.49228e+10
1.49647e+11 1.51839e+10
1.49616e+11 1.54449e+10
1.49584e+11 1.57058e+10
1.49553e+11 1.59665e+10
1.49521e+11 1.62271e+10
1.49489e+11 1.64875e+10
1.49456e+11 1.67477e+10
1.49423e+11 1.70079e+10
1.4939e+11 1.72679e+10
1.49357e+11 1.75277e+10
1.49323e+11 1.77874e+10
1.4929e+11 1.8047e+10
1.49256e+11 1.83065e+10
1.49221e+11 1.85659e+10
1.49187e+11 1.88251e+10
1.49152e+11 1.90843e+10
1.49116e+11 1.93433e+10
1.49081e+11 1.96023e+10
1.49045e+11 1.98611e+10
1.49009e+11 2.01199e+10
1.48973e+11 2.03785e+10
1.48937e+11 2.06371e+10
1.489e+11 2.08956e+10
1.48863e+11 2.1154e+10
1.48826e+11 2.14124e+10
1.48789e+11 2.16707e+10
1.48751e+11 2.19289e+10
1.48713e+11 2.21871e+10
1.48675e+11 2.24452e+10
1.48636e+11 2.27033e+10
1.48597e+11 2.29613e+10
1.48558e+11 2.32193e+10
1.48519e+11 2.34773e+10
1.4848e+11 2.37352e+10
1.4844e+11 2.39931e+10
1.484e+11 2.4251e+10
1.4836e+11 2.45089e+10
1.48319e+11 2.47668e+10
1.48279e+11 2.50246e+10
1.48238e+11 2.52825e+10
1.48196e+11 2.55403e+10
1.48155e+11 2.57982e+10
1.48113e+11 2.60561e+10
1.48071e+11 2.6314e+10
1.48029e+11 2.65719e+10
1.47986e+11 2.68298e+10
1.47943e+11 2.70878e+10
1.479e+11 2.73458e+10
1.47856e+11 2.76038e+10
1.47813e+11 2.78619e+10
1.47769e+11 2.812e+10
1.47724e+11 2.83781e+10
1.4768e+11 2.86364e+10
1.47635e+11 2.88946e+10
1.4759e+11 2.9153e+10
1.47544e+11 2.94114e+10
1.47499e+11 2.96698e+10
1.47452e+11 2.99284e+10
1.47406e+11 3.0187e+10
1.47359e+11 3.04457e+10
1.47312e+11 3.07045e+10
1.47265e+11 3.09633e+10
1.47217e+11 3.12222e+10
1.47169e+11 3.14813e+10
1.47121e+11 3.17404e+10
1.47072e+11 3.19996e+10
1.47023e+11 3.22589e+10
1.46974e+11 3.25183e+10
1.46924e+11 3.27779e+10
1.46874e+11 3.30375e+10
1.46824e+11 3.32972e+10
1.46773e+11 3.3557e+10
1.46722e+11 3.3817e+10
1.4667e+11 3.4077e+10
1.46618e+11 3.43372e+10
1.46566e+11 3.45975e+10
1.46513e+11 3.48579e+10
1.4646e+11 3.51184e+10
1.46406e+11 3.5379e+10
1.46352e+11 3.56397e+10
1.46298e+11 3.59006e+10
1.46243e+11 3.61616e+10
1.46188e+11 3.64227e+10
1.46132e+11 3.66839e+10
1.46076e+11 3.69453e+10
1.46019e+11 3.72067e+10
1.45962e+11 3.74683e+10
1.45905e+11 3.773e+10
1.45847e+11 3.79918e+10
1.45789e+11 3.82538e+10
1.4573e+11 3.85158e+10
1.4567e+11 3.8778e+10
1.4561e+11 3.90403e+10
1.4555e+11 3.93027e+10
1.45489e+11 3.95652e+10
1.45428e+11 3.98278e+10
1.45366e+11 4.00905e+10
1.45304e+11 4.03533e+10
1.45241e+11 4.06163e+10
1.45177e+11 4.08793e+10
1.45113e+11 4.11424e+10
1.45049e+11 4.14057e+10
1.44984e+11 4.1669e+10
1.44918e+11 4.19324e+10
1.44852e+11 4.21959e+10
1.44786e+11 4.24595e+10
1.44718e+11 4.27231e+10
1.4465e+11 4.29869e+10
1.44582e+11 4.32507e+10
1.44513e+11 4.35146e+10
1.44443e+11 4.37785e+10
1.44373e+11 4.40425e+10
1.44303e+11 4.43066e+10
1.44231e+11 4.45707e+10
1.44159e+11 4.48348e+10
1.44087e+11 4.5099e+10
1.44013e+11 4.53633e+10
1.4394e+11 4.56275e+10
1.43865e+11 4.58918e+10
1.4379e+11 4.61562e+10
1.43714e+11 4.64205e+10
1.43638e+11 4.66848e+10
1.43561e+11 4.69492e+10
1.43483e+11 4.72135e+10
1.43405e+11 4.74779e+10
1.43326e+11 4.77422e+10
1.43247e+11 4.80065e+10
1.43167e+11 4.82708e+10
1.43086e+11 4.85351e+10
1.43004e+11 4.87993e+10
1.42922e+11 4.90635e+10
1.42839e+11 4.93276e+10
1.42756e+11 4.95917e+10
1.42671e+11 4.98557e+10
1.42586e+11 5.01196e+10
1.42501e+11 5.03835e+10
1.42415e+11 5.06472e+10
1.42328e+11 5.09109e+10
1.4224e+11 5.11745e+10
1.42152e+11 5.1438e+10
1.42063e+11 5.17014e+10
1.41973e+11 5.19646e+10
1.41883e+11 5.22277e+10
1.41792e+11 5.24907e+10
1.417e+11 5.27536e+10
1.41608e+11 5.30163e+10
1.41515e+11 5.32788e+10
1.41421e+11 5.35412e+10
1.41327e+11 5.38035e+10
1.41232e+11 5.40655e+10
1.41136e+11 5.43274e+10
1.41039e+11 5.4589e+10
1.40942e+11 5.48505e+10
1.40844e+11 5.51118e+10
1.40746e+11 5.53729e+10
1.40647e+11 5.56337e+10
1.40547e+11 5.58943e+10
1.40446e+11 5.61547e+10
1.40345e+11 5.64149e+10
1.40243e+11 5.66748e+10
1.40141e+11 5.69344e+10
1.40038e+11 5.71938e+10
1.39934e+11 5.7453e+10
1.3983e+11 5.77119e+10
1.39724e+11 5.79705e+10
1.39619e+11 5.82288e+10
1.39512e+11 5.84868e+10
1.39405e+11 5.87445e+10
1.39297e+11 5.9002e+10
1.39189e+11 5.92591e+10
1.3908e+11 5.95159e+10
1.38971e+11 5.97724e+10
1.3886e+11 6.00286e+10
1.3875e+11 6.02844e+10
1.38638e+11 6.05399e+10
1.38526e+11 6.07951e+10
1.38413e+11 6.105e+10
1.383e+11 6.13045e+10
1.38186e+11 6.15586e+10
1.38072e+11 6.18124e+10
1.37957e+11 6.20658e+10
1.37841e+11 6.23189e+10
1.37725e+11 6.25716e+10
1.37608e+11 6.28239e+10
1.37491e+11 6.30758e+10
1.37373e+11 6.33274e+10
1.37255e+11 6.35786e+10
1.37136e+11 6.38294e+10
1.37016e+11 6.40798e+10
1.36896e+11 6.43298e+10
1.36775e+11 6.45794e+10
1.36654e+11 6.48286e+10
1.36533e+11 6.50774e+10
1.3641e+11 6.53258e+10
1.36288e+11 6.55738e+10
1.36165e+11 6.58214e+10
1.36041e+11 6.60686e+10
1.35917e+11 6.63153e+10
1.35792e+11 6.65617e+10
1.35667e+11 6.68076e+10
1.35541e+11 6.70531e+10
1.35415e+11 6.72982e+10
1.35288e+11 6.75428e+10
1.35161e+11 6.77871e+10
1.35034e+11 6.80309e+10
1.34906e+11 6.82743e+10
1.34777e+11 6.85172e+10
1.34648e+11 6.87597e+10
1.34519e+11 6.90018e+10
1.34389e+11 6.92435e+10
1.34259e+11 6.94847e+10
1.34129e+11 6.97255e+10
1.33998e+11 6.99658e+10
1.33866e+11 7.02058e+10
1.33734e+11 7.04453e+10
