x y
2.19273e+11 -2.88441e+07
2.19269e+11 1.931e+08
2.19265e+11 4.15044e+08
2.1926e+11 6.36987e+08
2.19255e+11 8.5893e+08
2.1925e+11 1.08087e+09
2.19244e+11 1.30281e+09
2.19239e+11 1.52475e+09
2.19233e+11 1.74669e+09
2.19227e+11 1.96863e+09
2.19221e+11 2.19056e+09
2.19214e+11 2.41249e+09
2.19208e+11 2.63442e+09
2.19201e+11 2.85635e+09
2.19193e+11 3.07827e+09
2.19186e+11 3.30019e+09
2.19178e+11 3.52211e+09
2.19171e+11 3.74402e+09
2.19162e+11 3.96593e+09
2.19154e+11 4.18784e+09
2.19146e+11 4.40974e+09
2.19137e+11 4.63164e+09
2.19128e+11 4.85353e+09
2.19119e+11 5.07542e+09
2.19109e+11 5.2973e+09
2.191e+11 5.51917e+09
2.1909e+11 5.74104e+09
2.1908e+11 5.96291e+09
2.19069e+11 6.18477e+09
2.19059e+11 6.40662e+09
2.19048e+11 6.62847e+09
2.19037e+11 6.85031e+09
2.19026e+11 7.07214e+09
2.19014e+11 7.29396e+09
2.19003e+11 7.51578e+09
2.18991e+11 7.73759e+09
2.18979e+11 7.95939e+09
2.18966e+11 8.18118e+09
2.18954e+11 8.40297e+09
2.18941e+11 8.62475e+09
2.18928e+11 8.84651e+09
2.18915e+11 9.06827e+09
2.18901e+11 9.29002e+09
2.18888e+11 9.51176e+09
2.18874e+11 9.73349e+09
2.1886e+11 9.95521e+09
2.18845e+11 1.01769e+10
2.18831e+11 1.03986e+10
2.18816e+11 1.06203e+10
2.18801e+11 1.0842e+10
2.18785e+11 1.10637e+10
2.1877e+11 1.12853e+10
2.18754e+11 1.15069e+10
2.18738e+11 1.17286e+10
2.18722e+11 1.19502e+10
2.18706e+11 1.21718e+10
2.18689e+11 1.23934e+10
2.18672e+11 1.2615e+10
2.18655e+11 1.28366e+10
2.18638e+11 1.30581e+10
2.1862e+11 1.32797e+10
2.18603e+11 1.35012e+10
2.18585e+11 1.37227e+10
2.18566e+11 1.39442e+10
2.18548e+11 1.41657e+10
2.18529e+11 1.43872e+10
2.18511e+11 1.46086e+10
2.18491e+11 1.48301e+10
2.18472e+11 1.50515e+10
2.18453e+11 1.52729e+10
2.18433e+11 1.54943e+10
2.18413e+11 1.57157e+10
2.18393e+11 1.5937e+10
2.18372e+11 1.61584e+10
2.18352e+11 1.63797e+10
2.18331e+11 1.6601e+10
2.18309e+11 1.68223e+10
2.18288e+11 1.70436e+10
2.18267e+11 1.72649e+10
2.18245e+11 1.74861e+10
2.18223e+11 1.77073e+10
2.18201e+11 1.79285e+10
2.18178e+11 1.81497e+10
2.18155e+11 1.83709e+10
2.18132e+11 1.8592e+10
2.18109e+11 1.88132e+10
2.18086e+11 1.90343e+10
2.18062e+11 1.92554e+10
2.18039e+11 1.94765e+10
2.18015e+11 1.96975e+10
2.1799e+11 1.99185e+10
2.17966e+11 2.01396e+10
2.17941e+11 2.03605e+10
2.17916e+11 2.05815e+10
2.17891e+11 2.08025e+10
2.17866e+11 2.10234e+10
2.1784e+11 2.12443e+10
2.17814e+11 2.14652e+10
2.17788e+11 2.16861e+10
2.17762e+11 2.19069e+10
2.17735e+11 2.21277e+10
2.17709e+11 2.23485e+10
2.17682e+11 2.25693e+10
2.17655e+11 2.279e+10
2.17627e+11 2.30107e+10
2.17599e+11 2.32315e+10
2.17572e+11 2.34521e+10
2.17544e+11 2.36728e+10
2.17515e+11 2.38934e+10
2.17487e+11 2.4114e+10
2.17458e+11 2.43346e+10
2.17429e+11 2.45551e+10
2.174e+11 2.47757e+10
2.1737e+11 2.49962e+10
2.17341e+11 2.52167e+10
2.17311e+11 2.54371e+10
2.17281e+11 2.56575e+10
2.1725e+11 2.58779e+10
2.1722e+11 2.60983e+10
2.17189e+11 2.63187e+10
2.17158e+11 2.6539e+10
2.17127e+11 2.67593e+10
2.17096e+11 2.69795e+10
2.17064e+11 2.71998e+10
2.17032e+11 2.742e+10
2.17e+11 2.76401e+10
2.16968e+11 2.78603e+10
2.16935e+11 2.80804e+10
2.16902e+11 2.83005e+10
2.16869e+11 2.85206e+10
2.16836e+11 2.87406e+10
2.16803e+11 2.89606e+10
2.16769e+11 2.91806e+10
2.16735e+11 2.94005e+10
2.16701e+11 2.96204e+10
2.16666e+11 2.98403e+10
2.16632e+11 3.00602e+10
2.16597e+11 3.028e+10
2.16562e+11 3.04998e+10
2.16527e+11 3.07195e+10
2.16491e+11 3.09393e+10
2.16456e+11 3.1159e+10
2.1642e+11 3.13786e+10
2.16384e+11 3.15983e+10
2.16347e+11 3.18179e+10
2.16311e+11 3.20374e+10
2.16274e+11 3.2257e+10
2.16237e+11 3.24765e+10
2.162e+11 3.26959e+10
2.16162e+11 3.29153e+10
2.16124e+11 3.31347e+10
2.16086e+11 3.33541e+10
2.16048e+11 3.35734e+10
2.1601e+11 3.37927e+10
2.15971e+11 3.4012e+10
2.15933e+11 3.42312e+10
2.15893e+11 3.44504e+10
2.15854e+11 3.46696e+10
2.15815e+11 3.48887e+10
2.15775e+11 3.51077e+10
2.15735e+11 3.53268e+10
2.15695e+11 3.55458e+10
2.15655e+11 3.57648e+10
2.15614e+11 3.59837e+10
2.15573e+11 3.62026e+10
2.15532e+11 3.64215e+10
2.15491e+11 3.66403e+10
2.15449e+11 3.68591e+10
2.15408e+11 3.70778e+10
2.15366e+11 3.72965e+10
2.15323e+11 3.75152e+10
2.15281e+11 3.77338e+10
2.15238e+11 3.79524e+10
2.15196e+11 3.8171e+10
2.15153e+11 3.83895e+10
2.15109e+11 3.86079e+10
2.15066e+11 3.88264e+10
2.15022e+11 3.90448e+10
2.14978e+11 3.92631e+10
