x y
2.287e+11 3.86679e+07
2.287e+11 1.58668e+08
2.287e+11 2.78668e+08
2.28699e+11 3.98668e+08
2.28699e+11 5.18667e+08
2.28699e+11 6.38667e+08
2.28698e+11 7.58666e+08
2.28698e+11 8.78666e+08
2.28698e+11 9.98665e+08
2.28697e+11 1.11866e+09
2.28696e+11 1.23866e+09
2.28696e+11 1.35866e+09
2.28695e+11 1.47866e+09
2.28694e+11 1.59865e+09
2.28693e+11 1.71865e+09
2.28692e+11 1.83865e+09
2.28691e+11 1.95864e+09
2.2869e+11 2.07864e+09
2.28689e+11 2.19863e+09
2.28688e+11 2.31863e+09
2.28687e+11 2.43862e+09
2.28685e+11 2.55861e+09
2.28684e+11 2.67861e+09
2.28682e+11 2.7986e+09
2.28681e+11 2.91859e+09
2.28679e+11 3.03858e+09
2.28678e+11 3.15857e+09
2.28676e+11 3.27855e+09
2.28674e+11 3.39854e+09
2.28672e+11 3.51853e+09
2.2867e+11 3.63851e+09
2.28668e+11 3.7585e+09
2.28666e+11 3.87848e+09
2.28664e+11 3.99846e+09
2.28662e+11 4.11844e+09
2.2866e+11 4.23842e+09
2.28658e+11 4.3584e+09
2.28655e+11 4.47838e+09
2.28653e+11 4.59835e+09
2.2865e+11 4.71833e+09
2.28648e+11 4.8383e+09
2.28645e+11 4.95827e+09
2.28643e+11 5.07825e+09
2.2864e+11 5.19821e+09
2.28637e+11 5.31818e+09
2.28634e+11 5.43815e+09
2.28631e+11 5.55811e+09
2.28628e+11 5.67808e+09
2.28625e+11 5.79804e+09
2.28622e+11 5.918e+09
2.28619e+11 6.03796e+09
2.28616e+11 6.15791e+09
2.28612e+11 6.27787e+09
2.28609e+11 6.39782e+09
2.28606e+11 6.51777e+09
2.28602e+11 6.63772e+09
2.28599e+11 6.75767e+09
2.28595e+11 6.87762e+09
2.28591e+11 6.99756e+09
2.28588e+11 7.1175e+09
2.28584e+11 7.23744e+09
2.2858e+11 7.35738e+09
2.28576e+11 7.47732e+09
2.28572e+11 7.59725e+09
2.28568e+11 7.71718e+09
2.28564e+11 7.83711e+09
2.2856e+11 7.95704e+09
2.28555e+11 8.07697e+09
2.28551e+11 8.19689e+09
2.28547e+11 8.31681e+09
2.28542e+11 8.43673e+09
2.28538e+11 8.55665e+09
2.28533e+11 8.67656e+09
2.28528e+11 8.79647e+09
2.28524e+11 8.91638e+09
2.28519e+11 9.03629e+09
2.28514e+11 9.15619e+09
2.28509e+11 9.27609e+09
2.28504e+11 9.39599e+09
2.28499e+11 9.51589e+09
2.28494e+11 9.63578e+09
2.28489e+11 9.75567e+09
2.28484e+11 9.87556e+09
2.28478e+11 9.99544e+09
2.28473e+11 1.01153e+10
2.28468e+11 1.02352e+10
2.28462e+11 1.03551e+10
2.28457e+11 1.0475e+10
2.28451e+11 1.05948e+10
2.28445e+11 1.07147e+10
2.2844e+11 1.08346e+10
2.28434e+11 1.09544e+10
2.28428e+11 1.10743e+10
2.28422e+11 1.11941e+10
2.28416e+11 1.1314e+10
2.2841e+11 1.14338e+10
2.28404e+11 1.15537e+10
2.28398e+11 1.16735e+10
2.28392e+11 1.17934e+10
2.28385e+11 1.19132e+10
2.28379e+11 1.2033e+10
2.28373e+11 1.21529e+10
2.28366e+11 1.22727e+10
2.28359e+11 1.23925e+10
2.28353e+11 1.25123e+10
2.28346e+11 1.26322e+10
2.28339e+11 1.2752e+10
2.28333e+11 1.28718e+10
2.28326e+11 1.29916e+10
2.28319e+11 1.31114e+10
2.28312e+11 1.32312e+10
2.28305e+11 1.3351e+10
2.28298e+11 1.34708e+10
2.2829e+11 1.35906e+10
2.28283e+11 1.37103e+10
2.28276e+11 1.38301e+10
2.28268e+11 1.39499e+10
2.28261e+11 1.40697e+10
2.28254e+11 1.41894e+10
2.28246e+11 1.43092e+10
2.28238e+11 1.4429e+10
2.28231e+11 1.45487e+10
2.28223e+11 1.46685e+10
2.28215e+11 1.47882e+10
2.28207e+11 1.4908e+10
2.28199e+11 1.50277e+10
2.28191e+11 1.51474e+10
2.28183e+11 1.52672e+10
2.28175e+11 1.53869e+10
2.28167e+11 1.55066e+10
2.28158e+11 1.56263e+10
2.2815e+11 1.5746e+10
2.28142e+11 1.58658e+10
2.28133e+11 1.59855e+10
2.28125e+11 1.61052e+10
2.28116e+11 1.62249e+10
2.28108e+11 1.63445e+10
2.28099e+11 1.64642e+10
2.2809e+11 1.65839e+10
2.28081e+11 1.67036e+10
2.28072e+11 1.68233e+10
2.28063e+11 1.69429e+10
2.28054e+11 1.70626e+10
2.28045e+11 1.71823e+10
2.28036e+11 1.73019e+10
2.28027e+11 1.74216e+10
2.28017e+11 1.75412e+10
2.28008e+11 1.76608e+10
2.27999e+11 1.77805e+10
2.27989e+11 1.79001e+10
2.2798e+11 1.80197e+10
2.2797e+11 1.81394e+10
2.2796e+11 1.8259e+10
2.27951e+11 1.83786e+10
2.27941e+11 1.84982e+10
2.27931e+11 1.86178e+10
2.27921e+11 1.87374e+10
2.27911e+11 1.8857e+10
2.27901e+11 1.89765e+10
2.27891e+11 1.90961e+10
2.27881e+11 1.92157e+10
2.27871e+11 1.93353e+10
2.2786e+11 1.94548e+10
2.2785e+11 1.95744e+10
2.27839e+11 1.96939e+10
2.27829e+11 1.98135e+10
2.27818e+11 1.9933e+10
2.27808e+11 2.00526e+10
2.27797e+11 2.01721e+10
2.27786e+11 2.02916e+10
2.27775e+11 2.04111e+10
2.27765e+11 2.05306e+10
2.27754e+11 2.06501e+10
2.27743e+11 2.07696e+10
2.27732e+11 2.08891e+10
2.2772e+11 2.10086e+10
2.27709e+11 2.11281e+10
2.27698e+11 2.12476e+10
2.27687e+11 2.13671e+10
2.27675e+11 2.14865e+10
2.27664e+11 2.1606e+10
2.27652e+11 2.17254e+10
2.27641e+11 2.18449e+10
2.27629e+11 2.19643e+10
2.27617e+11 2.20838e+10
2.27606e+11 2.22032e+10
2.27594e+11 2.23226e+10
2.27582e+11 2.2442e+10
2.2757e+11 2.25614e+10
2.27558e+11 2.26808e+10
2.27546e+11 2.28002e+10
2.27534e+11 2.29196e+10
2.27521e+11 2.3039e+10
2.27509e+11 2.31584e+10
