x y
2.22792e+11 -7.1181e+07
2.22792e+11 1.48594e+08
2.22792e+11 3.68368e+08
2.22791e+11 5.88143e+08
2.22791e+11 8.07916e+08
2.2279e+11 1.02769e+09
2.22788e+11 1.24746e+09
2.22787e+11 1.46723e+09
2.22785e+11 1.687e+09
2.22783e+11 1.90677e+09
2.22781e+11 2.12653e+09
2.22779e+11 2.3463e+09
2.22776e+11 2.56606e+09
2.22774e+11 2.78582e+09
2.22771e+11 3.00557e+09
2.22767e+11 3.22533e+09
2.22764e+11 3.44508e+09
2.2276e+11 3.66482e+09
2.22757e+11 3.88457e+09
2.22753e+11 4.10431e+09
2.22748e+11 4.32404e+09
2.22744e+11 4.54377e+09
2.22739e+11 4.7635e+09
2.22734e+11 4.98322e+09
2.22729e+11 5.20294e+09
2.22724e+11 5.42265e+09
2.22718e+11 5.64236e+09
2.22712e+11 5.86206e+09
2.22706e+11 6.08175e+09
2.227e+11 6.30144e+09
2.22693e+11 6.52113e+09
2.22687e+11 6.7408e+09
2.2268e+11 6.96047e+09
2.22673e+11 7.18014e+09
2.22665e+11 7.39979e+09
2.22658e+11 7.61944e+09
2.2265e+11 7.83908e+09
2.22642e+11 8.05872e+09
2.22634e+11 8.27835e+09
2.22626e+11 8.49796e+09
2.22617e+11 8.71757e+09
2.22608e+11 8.93717e+09
2.22599e+11 9.15677e+09
2.2259e+11 9.37635e+09
2.2258e+11 9.59593e+09
2.22571e+11 9.81549e+09
2.22561e+11 1.0035e+10
2.2255e+11 1.02546e+10
2.2254e+11 1.04741e+10
2.22529e+11 1.06937e+10
2.22519e+11 1.09132e+10
2.22508e+11 1.11327e+10
2.22496e+11 1.13522e+10
2.22485e+11 1.15716e+10
2.22473e+11 1.17911e+10
2.22461e+11 1.20106e+10
2.22449e+11 1.223e+10
2.22437e+11 1.24495e+10
2.22424e+11 1.26689e+10
2.22412e+11 1.28883e+10
2.22399e+11 1.31077e+10
2.22385e+11 1.33271e+10
2.22372e+11 1.35465e+10
2.22358e+11 1.37658e+10
2.22345e+11 1.39852e+10
2.2233e+11 1.42045e+10
2.22316e+11 1.44238e+10
2.22302e+11 1.46431e+10
2.22287e+11 1.48624e+10
2.22272e+11 1.50817e+10
2.22257e+11 1.53009e+10
2.22242e+11 1.55202e+10
2.22226e+11 1.57394e+10
2.2221e+11 1.59586e+10
2.22194e+11 1.61778e+10
2.22178e+11 1.6397e+10
2.22161e+11 1.66162e+10
2.22145e+11 1.68353e+10
2.22128e+11 1.70545e+10
2.22111e+11 1.72736e+10
2.22093e+11 1.74927e+10
2.22076e+11 1.77118e+10
2.22058e+11 1.79309e+10
2.2204e+11 1.81499e+10
2.22022e+11 1.83689e+10
2.22004e+11 1.85879e+10
