x y
2.287e+11 1.22109e+06
2.287e+11 1.21221e+08
2.287e+11 2.41221e+08
2.28699e+11 3.61221e+08
2.28699e+11 4.81221e+08
2.28699e+11 6.0122e+08
2.28699e+11 7.2122e+08
2.28698e+11 8.41219e+08
2.28698e+11 9.61218e+08
2.28697e+11 1.08122e+09
2.28697e+11 1.20122e+09
2.28696e+11 1.32121e+09
2.28695e+11 1.44121e+09
2.28694e+11 1.56121e+09
2.28693e+11 1.68121e+09
2.28693e+11 1.8012e+09
2.28692e+11 1.9212e+09
2.28691e+11 2.04119e+09
2.28689e+11 2.16119e+09
2.28688e+11 2.28118e+09
2.28687e+11 2.40118e+09
2.28686e+11 2.52117e+09
2.28684e+11 2.64116e+09
2.28683e+11 2.76115e+09
2.28681e+11 2.88114e+09
2.2868e+11 3.00113e+09
2.28678e+11 3.12112e+09
2.28676e+11 3.24111e+09
2.28675e+11 3.3611e+09
2.28673e+11 3.48108e+09
2.28671e+11 3.60107e+09
2.28669e+11 3.72105e+09
2.28667e+11 3.84104e+09
2.28665e+11 3.96102e+09
2.28663e+11 4.081e+09
2.28661e+11 4.20098e+09
2.28658e+11 4.32096e+09
2.28656e+11 4.44094e+09
2.28654e+11 4.56091e+09
2.28651e+11 4.68089e+09
2.28649e+11 4.80086e+09
2.28646e+11 4.92084e+09
2.28643e+11 5.04081e+09
2.28641e+11 5.16078e+09
2.28638e+11 5.28075e+09
2.28635e+11 5.40071e+09
2.28632e+11 5.52068e+09
2.28629e+11 5.64064e+09
2.28626e+11 5.7606e+09
2.28623e+11 5.88056e+09
2.2862e+11 6.00052e+09
2.28617e+11 6.12048e+09
2.28613e+11 6.24044e+09
2.2861e+11 6.36039e+09
2.28607e+11 6.48034e+09
2.28603e+11 6.60029e+09
2.286e+11 6.72024e+09
2.28596e+11 6.84019e+09
2.28592e+11 6.96013e+09
2.28589e+11 7.08008e+09
2.28585e+11 7.20002e+09
2.28581e+11 7.31995e+09
2.28577e+11 7.43989e+09
2.28573e+11 7.55983e+09
2.28569e+11 7.67976e+09
2.28565e+11 7.79969e+09
2.28561e+11 7.91962e+09
2.28557e+11 8.03954e+09
2.28552e+11 8.15947e+09
2.28548e+11 8.27939e+09
2.28543e+11 8.39931e+09
2.28539e+11 8.51922e+09
2.28534e+11 8.63914e+09
2.2853e+11 8.75905e+09
2.28525e+11 8.87896e+09
2.2852e+11 8.99887e+09
2.28516e+11 9.11877e+09
2.28511e+11 9.23867e+09
2.28506e+11 9.35857e+09
2.28501e+11 9.47847e+09
2.28496e+11 9.59837e+09
2.28491e+11 9.71826e+09
2.28485e+11 9.83815e+09
2.2848e+11 9.95803e+09
2.28475e+11 1.00779e+10
2.28469e+11 1.01978e+10
2.28464e+11 1.03177e+10
2.28458e+11 1.04375e+10
2.28453e+11 1.05574e+10
2.28447e+11 1.06773e+10
2.28441e+11 1.07972e+10
2.28436e+11 1.0917e+10
2.2843e+11 1.10369e+10
2.28424e+11 1.11567e+10
2.28418e+11 1.12766e+10
2.28412e+11 1.13964e+10
2.28406e+11 1.15163e+10
2.284e+11 1.16361e+10
2.28394e+11 1.1756e+10
2.28387e+11 1.18758e+10
2.28381e+11 1.19956e+10
2.28375e+11 1.21155e+10
2.28368e+11 1.22353e+10
2.28362e+11 1.23551e+10
2.28355e+11 1.24749e+10
2.28348e+11 1.25948e+10
2.28342e+11 1.27146e+10
2.28335e+11 1.28344e+10
2.28328e+11 1.29542e+10
2.28321e+11 1.3074e+10
2.28314e+11 1.31938e+10
2.28307e+11 1.33136e+10
2.283e+11 1.34334e+10
2.28293e+11 1.35532e+10
2.28285e+11 1.3673e+10
2.28278e+11 1.37927e+10
2.28271e+11 1.39125e+10
2.28263e+11 1.40323e+10
2.28256e+11 1.41521e+10
2.28248e+11 1.42718e+10
2.28241e+11 1.43916e+10
2.28233e+11 1.45113e+10
2.28225e+11 1.46311e+10
2.28217e+11 1.47508e+10
2.2821e+11 1.48706e+10
2.28202e+11 1.49903e+10
2.28194e+11 1.51101e+10
2.28186e+11 1.52298e+10
2.28177e+11 1.53495e+10
2.28169e+11 1.54693e+10
2.28161e+11 1.5589e+10
2.28153e+11 1.57087e+10
2.28144e+11 1.58284e+10
2.28136e+11 1.59481e+10
2.28127e+11 1.60678e+10
2.28119e+11 1.61875e+10
